slug,old_url,suggested_new_filename,reason
"bar-la-providencia-un-viaje-a-la-memoria-emotiva","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-PROVIDENCIA-8.webp","LA-PROVIDENCIA-7.webp","idx 8 -> 7"
"la-mesa-el-lugar-para-compartir","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-MESA-2.webp","LA-MESA-1.webp","idx 2 -> 1"
"la-mesa-el-lugar-para-compartir","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-MESA-3.webp","LA-MESA-2.webp","idx 3 -> 2"
"la-mesa-el-lugar-para-compartir","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-MESA-4.webp","LA-MESA-3.webp","idx 4 -> 3"
"la-mesa-el-lugar-para-compartir","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-MESA-5.webp","LA-MESA-4.webp","idx 5 -> 4"
"la-dicha-refugio-del-goce-y-la-alegria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-DICHA-2.webp","LA-DICHA-1.webp","idx 2 -> 1"
"la-dicha-refugio-del-goce-y-la-alegria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-DICHA-3.webp","LA-DICHA-2.webp","idx 3 -> 2"
"la-dicha-refugio-del-goce-y-la-alegria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-DICHA-4.webp","LA-DICHA-3.webp","idx 4 -> 3"
"la-dicha-refugio-del-goce-y-la-alegria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-DICHA-5.webp","LA-DICHA-4.webp","idx 5 -> 4"
"la-dicha-refugio-del-goce-y-la-alegria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-DICHA-6.webp","LA-DICHA-5.webp","idx 6 -> 5"
"la-dicha-refugio-del-goce-y-la-alegria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/LA-DICHA-7.webp","LA-DICHA-6.webp","idx 7 -> 6"
"__trashed","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KILU-2.webp","KILU-1.webp","idx 2 -> 1"
"__trashed","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KILU-3.webp","KILU-2.webp","idx 3 -> 2"
"__trashed","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KILU-4.webp","KILU-3.webp","idx 4 -> 3"
"__trashed","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KILU-5.webp","KILU-4.webp","idx 5 -> 4"
"__trashed","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KILU-6.webp","KILU-5.webp","idx 6 -> 5"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-2.webp","KARAI-1.webp","idx 2 -> 1"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-3.webp","KARAI-2.webp","idx 3 -> 2"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-4.webp","KARAI-3.webp","idx 4 -> 3"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-5.webp","KARAI-4.webp","idx 5 -> 4"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-6.webp","KARAI-5.webp","idx 6 -> 5"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-7.webp","KARAI-6.webp","idx 7 -> 6"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-8.webp","KARAI-7.webp","idx 8 -> 7"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-9.webp","KARAI-8.webp","idx 9 -> 8"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-10.webp","KARAI-9.webp","idx 10 -> 9"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-11.webp","KARAI-10.webp","idx 11 -> 10"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-12.webp","KARAI-11.webp","idx 12 -> 11"
"karai-el-sello-del-mejor-del-mundo","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/KARAI-13.webp","KARAI-12.webp","idx 13 -> 12"
"jose-ramon-277-oda-a-lo-mas-sabroso-de-chile","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/JOSE-RAMON-2-1.webp","JOSE-RAMON-2-2.webp","idx 1 -> 2"
"jose-ramon-277-oda-a-lo-mas-sabroso-de-chile","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/JOSE-RAMON-3-1.webp","JOSE-RAMON-3-3.webp","idx 1 -> 3"
"jose-ramon-277-oda-a-lo-mas-sabroso-de-chile","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/JOSE-RAMON-2.webp","JOSE-RAMON-4.webp","idx 2 -> 4"
"jose-ramon-277-oda-a-lo-mas-sabroso-de-chile","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/JOSE-RAMON-3.webp","JOSE-RAMON-5.webp","idx 3 -> 5"
"jose-ramon-277-oda-a-lo-mas-sabroso-de-chile","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/JOSE-RAMON-4.webp","JOSE-RAMON-6.webp","idx 4 -> 6"
"jose-ramon-277-oda-a-lo-mas-sabroso-de-chile","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/JOSE-RAMON-5.webp","JOSE-RAMON-7.webp","idx 5 -> 7"
"jose-ramon-277-oda-a-lo-mas-sabroso-de-chile","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/JOSE-RAMON-6.webp","JOSE-RAMON-8.webp","idx 6 -> 8"
"jose-ramon-277-oda-a-lo-mas-sabroso-de-chile","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/JOSE-RAMON-7.webp","JOSE-RAMON-9.webp","idx 7 -> 9"
"fukasawa-esencia-japonesa","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FUKASAW-2.webp","FUKASAW-1.webp","idx 2 -> 1"
"fukasawa-esencia-japonesa","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FUKASAW-3.webp","FUKASAW-2.webp","idx 3 -> 2"
"fukasawa-esencia-japonesa","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FUKASAW-4.webp","FUKASAW-3.webp","idx 4 -> 3"
"fukasawa-esencia-japonesa","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FUKASAW-5.webp","FUKASAW-4.webp","idx 5 -> 4"
"fukasawa-esencia-japonesa","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FUKASAW-6.webp","FUKASAW-5.webp","idx 6 -> 5"
"fukasawa-esencia-japonesa","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FUKASAW-7.webp","FUKASAW-6.webp","idx 7 -> 6"
"flama-la-pizza-que-desafia-lo-clasico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FLAMA-2.webp","FLAMA-1.webp","idx 2 -> 1"
"flama-la-pizza-que-desafia-lo-clasico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FLAMA-3.webp","FLAMA-2.webp","idx 3 -> 2"
"flama-la-pizza-que-desafia-lo-clasico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FLAMA-4.webp","FLAMA-3.webp","idx 4 -> 3"
"flama-la-pizza-que-desafia-lo-clasico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FLAMA-5.webp","FLAMA-4.webp","idx 5 -> 4"
"flama-la-pizza-que-desafia-lo-clasico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FLAMA-6.webp","FLAMA-5.webp","idx 6 -> 5"
"flama-la-pizza-que-desafia-lo-clasico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/FLAMA-7.webp","FLAMA-6.webp","idx 7 -> 6"
"bar-enigma-misterios-relato-y-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ENIGMA-2.webp","ENIGMA-1.webp","idx 2 -> 1"
"bar-enigma-misterios-relato-y-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ENIGMA-3.webp","ENIGMA-2.webp","idx 3 -> 2"
"bar-enigma-misterios-relato-y-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ENIGMA-4.webp","ENIGMA-3.webp","idx 4 -> 3"
"bar-enigma-misterios-relato-y-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ENIGMA-5.webp","ENIGMA-4.webp","idx 5 -> 4"
"bar-enigma-misterios-relato-y-cocteleria-de-autor","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/ENIGMA-6.webp","ENIGMA-5.webp","idx 6 -> 5"
"el-rey-fuente-de-soda-chilena-con-toques-de-bistro-frances","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/EL-REY-2.webp","EL-REY-1.webp","idx 2 -> 1"
"el-rey-fuente-de-soda-chilena-con-toques-de-bistro-frances","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/EL-REY-3.webp","EL-REY-2.webp","idx 3 -> 2"
"el-rey-fuente-de-soda-chilena-con-toques-de-bistro-frances","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/EL-REY-4.webp","EL-REY-3.webp","idx 4 -> 3"
"el-rey-fuente-de-soda-chilena-con-toques-de-bistro-frances","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/EL-REY-5.webp","EL-REY-4.webp","idx 5 -> 4"
"el-rey-fuente-de-soda-chilena-con-toques-de-bistro-frances","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/EL-REY-6.webp","EL-REY-5.webp","idx 6 -> 5"
"el-rey-fuente-de-soda-chilena-con-toques-de-bistro-frances","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/EL-REY-7.webp","EL-REY-6.webp","idx 7 -> 6"
"el-huerto-pionero-de-lo-organico-y-saludable","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/EL-HUERTO-2.webp","EL-HUERTO-1.webp","idx 2 -> 1"
"el-huerto-pionero-de-lo-organico-y-saludable","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/EL-HUERTO-3.webp","EL-HUERTO-2.webp","idx 3 -> 2"
"el-huerto-pionero-de-lo-organico-y-saludable","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/EL-HUERTO-4.webp","EL-HUERTO-3.webp","idx 4 -> 3"
"dona-paula-experiencia-enoturistica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DONA-PAULA-2.webp","DONA-PAULA-1.webp","idx 2 -> 1"
"dona-paula-experiencia-enoturistica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DONA-PAULA-3.webp","DONA-PAULA-2.webp","idx 3 -> 2"
"dona-paula-experiencia-enoturistica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DONA-PAULA-4.webp","DONA-PAULA-3.webp","idx 4 -> 3"
"dona-paula-experiencia-enoturistica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DONA-PAULA-5.webp","DONA-PAULA-4.webp","idx 5 -> 4"
"dona-paula-experiencia-enoturistica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DONA-PAULA-6.webp","DONA-PAULA-5.webp","idx 6 -> 5"
"dona-paula-experiencia-enoturistica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DONA-PAULA-7.webp","DONA-PAULA-6.webp","idx 7 -> 6"
"diablo-vino-y-fuego-pacto-entre-expertos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DIABLO-2.webp","DIABLO-1.webp","idx 2 -> 1"
"diablo-vino-y-fuego-pacto-entre-expertos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DIABLO-3.webp","DIABLO-2.webp","idx 3 -> 2"
"diablo-vino-y-fuego-pacto-entre-expertos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DIABLO-4.webp","DIABLO-3.webp","idx 4 -> 3"
"diablo-vino-y-fuego-pacto-entre-expertos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DIABLO-5.webp","DIABLO-4.webp","idx 5 -> 4"
"diablo-vino-y-fuego-pacto-entre-expertos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DIABLO-6.webp","DIABLO-5.webp","idx 6 -> 5"
"diablo-vino-y-fuego-pacto-entre-expertos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DIABLO-7.webp","DIABLO-6.webp","idx 7 -> 6"
"diablo-vino-y-fuego-pacto-entre-expertos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DIABLO-8.webp","DIABLO-7.webp","idx 8 -> 7"
"diablo-vino-y-fuego-pacto-entre-expertos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DIABLO-9.webp","DIABLO-8.webp","idx 9 -> 8"
"demo-magnolia-honestidad-refrescante","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMO-MAGNOLIA-2.webp","DEMO-MAGNOLIA-1.webp","idx 2 -> 1"
"demo-magnolia-honestidad-refrescante","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMO-MAGNOLIA-3.webp","DEMO-MAGNOLIA-2.webp","idx 3 -> 2"
"demo-magnolia-honestidad-refrescante","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMO-MAGNOLIA-4.webp","DEMO-MAGNOLIA-3.webp","idx 4 -> 3"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-2.webp","DEMENCIA-1.webp","idx 2 -> 1"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-3.webp","DEMENCIA-2.webp","idx 3 -> 2"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-4.webp","DEMENCIA-3.webp","idx 4 -> 3"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-5.webp","DEMENCIA-4.webp","idx 5 -> 4"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-6.webp","DEMENCIA-5.webp","idx 6 -> 5"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-7.webp","DEMENCIA-6.webp","idx 7 -> 6"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-8.webp","DEMENCIA-7.webp","idx 8 -> 7"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-9.webp","DEMENCIA-8.webp","idx 9 -> 8"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-10.webp","DEMENCIA-9.webp","idx 10 -> 9"
"demencia-un-espectaculo-gastronomico","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/DEMENCIA-11.webp","DEMENCIA-10.webp","idx 11 -> 10"
"cora-bistro-oda-a-la-cocina-chilena","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CORA-BISTRO-2.webp","CORA-BISTRO-1.webp","idx 2 -> 1"
"cora-bistro-oda-a-la-cocina-chilena","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CORA-BISTRO-3.webp","CORA-BISTRO-2.webp","idx 3 -> 2"
"cora-bistro-oda-a-la-cocina-chilena","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CORA-BISTRO-4.webp","CORA-BISTRO-3.webp","idx 4 -> 3"
"cora-bistro-oda-a-la-cocina-chilena","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CORA-BISTRO-5.webp","CORA-BISTRO-4.webp","idx 5 -> 4"
"cora-bistro-oda-a-la-cocina-chilena","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CORA-BISTRO-6.webp","CORA-BISTRO-5.webp","idx 6 -> 5"
"cora-bistro-oda-a-la-cocina-chilena","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CORA-BISTRO-7.webp","CORA-BISTRO-6.webp","idx 7 -> 6"
"cora-bistro-oda-a-la-cocina-chilena","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CORA-BISTRO-8.webp","CORA-BISTRO-7.webp","idx 8 -> 7"
"copper-room-y-gran-cafe-hotel-debaines-homenajes-necesarios","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/COPPER-2.webp","COPPER-1.webp","idx 2 -> 1"
"copper-room-y-gran-cafe-hotel-debaines-homenajes-necesarios","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/COPPER-3.webp","COPPER-2.webp","idx 3 -> 2"
"copper-room-y-gran-cafe-hotel-debaines-homenajes-necesarios","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/COPPER-4.webp","COPPER-3.webp","idx 4 -> 3"
"copper-room-y-gran-cafe-hotel-debaines-homenajes-necesarios","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/COPPER-5.webp","COPPER-4.webp","idx 5 -> 4"
"copper-room-y-gran-cafe-hotel-debaines-homenajes-necesarios","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/COPPER-6.webp","COPPER-5.webp","idx 6 -> 5"
"copper-room-y-gran-cafe-hotel-debaines-homenajes-necesarios","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/COPPER-7.webp","COPPER-6.webp","idx 7 -> 6"
"copper-room-y-gran-cafe-hotel-debaines-homenajes-necesarios","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/COPPER-8.webp","COPPER-7.webp","idx 8 -> 7"
"conserbar-el-arte-de-la-restauracion-y-la-cocteleria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CONSERBAR-2.webp","CONSERBAR-1.webp","idx 2 -> 1"
"conserbar-el-arte-de-la-restauracion-y-la-cocteleria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CONSERBAR-3.webp","CONSERBAR-2.webp","idx 3 -> 2"
"conserbar-el-arte-de-la-restauracion-y-la-cocteleria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CONSERBAR-4.webp","CONSERBAR-3.webp","idx 4 -> 3"
"conserbar-el-arte-de-la-restauracion-y-la-cocteleria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CONSERBAR-5.webp","CONSERBAR-4.webp","idx 5 -> 4"
"conserbar-el-arte-de-la-restauracion-y-la-cocteleria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CONSERBAR-6.webp","CONSERBAR-5.webp","idx 6 -> 5"
"conserbar-el-arte-de-la-restauracion-y-la-cocteleria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CONSERBAR-7.webp","CONSERBAR-6.webp","idx 7 -> 6"
"conserbar-el-arte-de-la-restauracion-y-la-cocteleria","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CONSERBAR-8.webp","CONSERBAR-7.webp","idx 8 -> 7"
"citadelle-el-bar-del-barrio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CITADELLE-2.webp","CITADELLE-1.webp","idx 2 -> 1"
"citadelle-el-bar-del-barrio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CITADELLE-3.webp","CITADELLE-2.webp","idx 3 -> 2"
"citadelle-el-bar-del-barrio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CITADELLE-4.webp","CITADELLE-3.webp","idx 4 -> 3"
"citadelle-el-bar-del-barrio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CITADELLE-5.webp","CITADELLE-4.webp","idx 5 -> 4"
"citadelle-el-bar-del-barrio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CITADELLE-6.webp","CITADELLE-5.webp","idx 6 -> 5"
"ceiba-rooftop-bar-sabores-amazonicos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CEIBA-2.webp","CEIBA-1.webp","idx 2 -> 1"
"ceiba-rooftop-bar-sabores-amazonicos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CEIBA-3.webp","CEIBA-2.webp","idx 3 -> 2"
"ceiba-rooftop-bar-sabores-amazonicos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CEIBA-4.webp","CEIBA-3.webp","idx 4 -> 3"
"ceiba-rooftop-bar-sabores-amazonicos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CEIBA-5.webp","CEIBA-4.webp","idx 5 -> 4"
"ceiba-rooftop-bar-sabores-amazonicos","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CEIBA-6.webp","CEIBA-5.webp","idx 6 -> 5"
"cassis-alma-de-refugio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASSIS-2.webp","CASSIS-1.webp","idx 2 -> 1"
"cassis-alma-de-refugio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASSIS-3.webp","CASSIS-2.webp","idx 3 -> 2"
"cassis-alma-de-refugio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASSIS-4.webp","CASSIS-3.webp","idx 4 -> 3"
"cassis-alma-de-refugio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASSIS-5.webp","CASSIS-4.webp","idx 5 -> 4"
"cassis-alma-de-refugio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASSIS-6.webp","CASSIS-5.webp","idx 6 -> 5"
"cassis-alma-de-refugio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASSIS-7.webp","CASSIS-6.webp","idx 7 -> 6"
"cassis-alma-de-refugio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASSIS-8.webp","CASSIS-7.webp","idx 8 -> 7"
"cassis-alma-de-refugio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASSIS-9.webp","CASSIS-8.webp","idx 9 -> 8"
"cassis-alma-de-refugio","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASSIS-10.webp","CASSIS-9.webp","idx 10 -> 9"
"casa-lastarria-nobleza-arquitectonica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASA-LASTARRIA-2.webp","CASA-LASTARRIA-1.webp","idx 2 -> 1"
"casa-lastarria-nobleza-arquitectonica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASA-LASTARRIA-3.webp","CASA-LASTARRIA-2.webp","idx 3 -> 2"
"casa-lastarria-nobleza-arquitectonica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASA-LASTARRIA-4.webp","CASA-LASTARRIA-3.webp","idx 4 -> 3"
"casa-lastarria-nobleza-arquitectonica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASA-LASTARRIA-5.webp","CASA-LASTARRIA-4.webp","idx 5 -> 4"
"casa-lastarria-nobleza-arquitectonica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASA-LASTARRIA-6.webp","CASA-LASTARRIA-5.webp","idx 6 -> 5"
"casa-lastarria-nobleza-arquitectonica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASA-LASTARRIA-7.webp","CASA-LASTARRIA-6.webp","idx 7 -> 6"
"casa-lastarria-nobleza-arquitectonica","https://azure-seal-918691.hostingersite.com/wp-content/uploads/2025/10/CASA-LASTARRIA-8.webp","CASA-LASTARRIA-7.webp","idx 8 -> 7"
